time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1717862045.21817279,0.00827374,9756,0.00135770,0.00000000,0,0.00000000,25650,25864,492,0.00100437
1717862045.31902266,0.00854939,9860,0.00113440,0.00000000,0,0.00000000,25578,25812,514,0.00154975
1717862045.41989660,0.00823779,9917,0.00110285,0.00000000,0,0.00000000,25812,26087,539,0.00155260
1717862045.52012420,0.00881590,9930,0.00115699,0.00000000,0,0.00000000,26087,26294,487,0.00130171
1717862045.62168479,0.00848824,9930,0.00105975,0.00000000,0,0.00000000,26294,26471,416,0.00179140
1717862045.72316146,0.00883543,9838,0.00113820,0.00000000,0,0.00000000,26471,26665,445,0.00161153
1717862045.82401872,0.00864988,9902,0.00117323,0.00000000,0,0.00000000,26665,26866,516,0.00113707
1717862045.92553949,0.00909344,9942,0.00103260,0.00000000,0,0.00000000,26866,27065,428,0.00144930
1717862046.02643299,0.00949527,9910,0.00145562,0.00000000,0,0.00000000,27065,27227,543,0.00122860
1717862046.12730217,0.00817327,9840,0.00118886,0.00000000,0,0.00000000,27227,27412,450,0.00127016
1717862046.22882485,0.00920696,9887,0.00117187,0.00000000,0,0.00000000,27412,27680,501,0.00102789
1717862046.32967663,0.00922235,9926,0.00114691,0.00000000,0,0.00000000,27680,27872,427,0.00093548
1717862046.43120527,0.00901418,9910,0.00127320,0.00000000,0,0.00000000,27872,28044,517,0.00105165
1717862046.53273010,0.00926886,9904,0.00128026,0.00000000,0,0.00000000,28044,28253,480,0.00091663
1717862046.63293099,0.00969675,9839,0.00109043,0.00000000,0,0.00000000,28253,28455,447,0.00128278
1717862046.73513746,0.00816291,9946,0.00157982,0.00000000,0,0.00000000,28455,28437,510,0.00187316
1717862046.83601284,0.00787079,9989,0.00110784,0.00000000,0,0.00000000,28437,28512,422,0.00165115
1717862046.94097304,0.00812151,9980,0.00094966,0.00000000,0,0.00000000,28512,28703,442,0.00208132
1717862047.03705955,0.00750180,9919,0.00103337,0.00000000,0,0.00000000,28536,28793,478,0.00137246
1717862047.13792491,0.00868292,9935,0.00111560,0.00000000,0,0.00000000,28793,29101,525,0.00130588
1717862047.23815942,0.00788920,9954,0.00072642,0.00000000,0,0.00000000,29101,29350,392,0.00159683
1717862047.33901906,0.00808870,9984,0.00092782,0.00000000,0,0.00000000,29350,29551,464,0.00095419
1717862047.44122076,0.00818896,9987,0.00115311,0.00000000,0,0.00000000,29551,29711,531,0.00153324
1717862047.54144621,0.00793384,9943,0.00094902,0.00000000,0,0.00000000,29711,29804,402,0.00108795
1717862047.64294267,0.00818987,10084,0.00089704,0.00000000,0,0.00000000,29804,30029,441,0.00095541
1717862047.74379253,0.00838070,9970,0.00098868,0.00000000,0,0.00000000,30029,30201,443,0.00164951
1717862047.84401655,0.00941452,9932,0.00108815,0.00000000,0,0.00000000,30201,30342,433,0.00166444
1717862047.94622636,0.00817031,9931,0.00091631,0.00000000,0,0.00000000,30342,30558,441,0.00163400
1717862048.04840374,0.00759495,9762,0.00099369,0.00000000,0,0.00000000,30558,30590,377,0.00146014
1717862048.14863300,0.00852955,9782,0.00094332,0.00000000,0,0.00000000,30590,30769,423,0.00147607
1717862048.24950099,0.00815447,9782,0.00110413,0.00000000,0,0.00000000,30769,30933,431,0.00150910
1717862048.35099006,0.00861445,9735,0.00080962,0.00000000,0,0.00000000,30933,31118,405,0.00099717
1717862048.45117545,0.00834978,9640,0.00093559,0.00000000,0,0.00000000,31118,31298,455,0.00178987
1717862048.55206871,0.00873558,9647,0.00105301,0.00000000,0,0.00000000,31298,31565,533,0.00098291
1717862048.65291500,0.00864304,9623,0.00180640,0.00000000,0,0.00000000,31565,31922,470,0.00096506
1717862048.75313592,0.00783186,9593,0.00074250,0.00000000,0,0.00000000,29144,29606,536,0.00208285
1717862048.85398602,0.00689095,9515,0.00061887,0.00000000,0,0.00000000,29606,30005,452,0.00158542
1717862048.95418525,0.00820603,9593,0.00079654,0.00000000,0,0.00000000,30005,30457,529,0.00172125
1717862049.05504847,0.00828145,9425,0.00089463,0.00000000,0,0.00000000,30457,30818,468,0.00179398
1717862049.15658092,0.00795981,9523,0.00077463,0.00000000,0,0.00000000,30818,31122,428,0.00101400
1717862049.25677514,0.00775770,9581,0.00086034,0.00000000,0,0.00000000,31122,31433,452,0.00168777
1717862049.35769725,0.00941088,9514,0.00095590,0.00000000,0,0.00000000,31433,31698,441,0.00143458
1717862049.45927167,0.00780761,9456,0.00094014,0.00000000,0,0.00000000,31698,31943,415,0.00131824
1717862049.55939865,0.00773193,9495,0.00099606,0.00000000,0,0.00000000,31943,32228,497,0.00098292
1717862049.66090703,0.00791387,9594,0.00095691,0.00000000,0,0.00000000,32228,32605,585,0.00093393
1717862049.76176786,0.00836883,9453,0.00098544,0.00000000,0,0.00000000,32605,32925,526,0.00129280
1717862049.86197019,0.00791262,9329,0.00102521,0.00000000,0,0.00000000,32925,33165,458,0.00125825
1717862049.96350574,0.00922153,9384,0.00109891,0.00000000,0,0.00000000,33165,33385,489,0.00169126
1717862050.06505179,0.00859076,9448,0.00104482,0.00000000,0,0.00000000,33385,33630,491,0.00097073
1717862050.16533613,0.00875925,9461,0.00091521,0.00000000,0,0.00000000,33630,33899,448,0.00156671
1717862050.26744938,0.01026631,9182,0.00157676,0.00000000,0,0.00000000,33899,34199,600,0.00165852
1717862050.36828971,0.00895468,9285,0.00122442,0.00000000,0,0.00000000,34199,34603,663,0.00169007
1717862050.46849275,0.00864799,9449,0.00099832,0.00000000,0,0.00000000,34603,34820,492,0.00088202
1717862050.57074785,0.00608465,9449,0.00056450,0.00000000,0,0.00000000,34820,34899,214,0.00123870
1717862050.67222476,0.00902539,9351,0.00120059,0.00000000,0,0.00000000,34899,35218,670,0.00101030
1717862050.77249980,0.00964879,9450,0.00118599,0.00000000,0,0.00000000,35218,35513,619,0.00153470
1717862050.87335396,0.00585735,9450,0.00074607,0.00000000,0,0.00000000,35513,35579,286,0.00136976
1717862050.97548485,0.00997890,9545,0.00150242,0.00000000,0,0.00000000,35579,35791,623,0.00164923
1717862051.07570910,0.00848503,9495,0.00114611,0.00000000,0,0.00000000,35791,36037,509,0.00164834
1717862051.17721367,0.00904783,9385,0.00134640,0.00000000,0,0.00000000,36037,36210,438,0.00141805
1717862051.27874422,0.00845566,9492,0.00124468,0.00000000,0,0.00000000,36210,36416,420,0.00094408
1717862051.37898850,0.02206531,9451,0.00111961,0.00000000,0,0.00000000,12071,12844,851,0.00134286
1717862051.48121667,0.00760699,9323,0.00116900,0.00000000,0,0.00000000,12844,13549,834,0.00093124
1717862051.58204961,0.00867397,9337,0.00113871,0.00000000,0,0.00000000,13549,14067,731,0.00093648
1717862051.68226147,0.00915975,9318,0.00146769,0.00000000,0,0.00000000,14067,14492,686,0.00148516
1717862051.78373289,0.00815624,9230,0.00112295,0.00000000,0,0.00000000,14492,14799,605,0.00205618
1717862051.88526201,0.00862113,9507,0.00139622,0.00000000,0,0.00000000,14799,15239,767,0.00142834
1717862051.98546505,0.00856924,9463,0.00139446,0.00000000,0,0.00000000,15239,15646,800,0.00088097
1717862052.08765793,0.00795305,9297,0.00111708,0.00000000,0,0.00000000,15646,16012,669,0.00105460
1717862052.18919444,0.00973202,9346,0.00127871,0.00000000,0,0.00000000,16012,16399,723,0.00204986
1717862052.28944492,0.00766583,9335,0.00119348,0.00000000,0,0.00000000,16399,16629,605,0.00171385
1717862052.39092946,0.00760837,9343,0.00112402,0.00000000,0,0.00000000,16629,16937,636,0.00092580
1717862052.49112391,0.00802136,9387,0.00117910,0.00000000,0,0.00000000,16937,17243,542,0.00133637
1717862052.59199214,0.00895182,9347,0.00107501,0.00000000,0,0.00000000,17243,17516,534,0.00134923
1717862052.69288945,0.00961528,9325,0.00135982,0.00000000,0,0.00000000,17516,17811,574,0.00093799
1717862052.79373002,0.01008929,9447,0.00097835,0.00000000,0,0.00000000,17811,18108,519,0.00101249
1717862052.89466929,0.01017994,9468,0.00119358,0.00000000,0,0.00000000,18108,18308,564,0.00126119
1717862052.99615312,0.00992483,9578,0.00100194,0.00000000,0,0.00000000,18308,18565,557,0.00093499
1717862053.09700203,0.00925550,9479,0.00125528,0.00000000,0,0.00000000,18565,18800,526,0.00112303
1717862053.19852781,0.00839254,9435,0.00136879,0.00000000,0,0.00000000,18800,18986,516,0.00118448
1717862053.29937601,0.00832853,9426,0.00125394,0.00000000,0,0.00000000,18986,19042,490,0.00176701
1717862053.39961267,0.00840924,9418,0.00101613,0.00000000,0,0.00000000,19042,19386,606,0.00097572
1717862053.50050092,0.00805695,9468,0.00103300,0.00000000,0,0.00000000,19386,19581,541,0.00132259
1717862053.60200739,0.00986406,9427,0.00158201,0.00000000,0,0.00000000,19581,19731,699,0.00153142
1717862053.71458316,0.00980843,9313,0.00160010,0.00000000,0,0.00000000,19731,20115,882,0.00095737
1717862053.80371165,0.00857633,9333,0.00113068,0.00000000,0,0.00000000,20115,20265,503,0.00094439
1717862053.90457082,0.00939123,9304,0.00141290,0.00000000,0,0.00000000,20265,20425,509,0.00114315
1717862054.00479555,0.00847949,9343,0.00112183,0.00000000,0,0.00000000,20425,20568,488,0.00094726
1717862054.10633397,0.00911375,9371,0.00122512,0.00000000,0,0.00000000,20568,20755,530,0.00090432
1717862054.20786715,0.00856021,9329,0.00112519,0.00000000,0,0.00000000,20755,21039,551,0.00116509
1717862054.30806804,0.00787213,9346,0.00095112,0.00000000,0,0.00000000,21039,21264,503,0.00149394
1717862054.40956903,0.00893773,9393,0.00080639,0.00000000,0,0.00000000,21264,21526,474,0.00102798
1717862054.51113415,0.00826092,9403,0.00100104,0.00000000,0,0.00000000,21526,21727,479,0.00148544
1717862054.61436629,0.01043014,9397,0.00175825,0.00000000,0,0.00000000,21727,21943,498,0.00116135
1717862054.71284914,0.00761882,9367,0.00088881,0.00000000,0,0.00000000,21943,22200,468,0.00093878
1717862054.81436157,0.01000291,9371,0.00130149,0.00000000,0,0.00000000,22200,22278,460,0.00099059
1717862054.91456175,0.00839663,9358,0.00087823,0.00000000,0,0.00000000,22278,22510,479,0.00101964
1717862055.01542091,0.01051453,9394,0.00145825,0.00000000,0,0.00000000,22510,22710,489,0.00095051
1717862055.11699772,0.00870470,9398,0.00098996,0.00000000,0,0.00000000,22710,22807,455,0.00115326
1717862055.21719623,0.00800063,9330,0.00089758,0.00000000,0,0.00000000,22807,23037,465,0.00103947
1717862055.31871295,0.00880310,9344,0.00095040,0.00000000,0,0.00000000,22761,22939,483,0.00093383
1717862055.41890836,0.01024775,9403,0.00162717,0.00000000,0,0.00000000,22939,23128,529,0.00107016
1717862055.51909518,0.01065814,9399,0.00115885,0.00000000,0,0.00000000,22826,23034,471,0.00091331
1717862055.61995387,0.00887112,9380,0.00133176,0.00000000,0,0.00000000,23034,22863,459,0.00116617
1717862055.72081995,0.00835755,9344,0.00105038,0.00000000,0,0.00000000,22863,23015,419,0.00096943
1717862055.82105279,0.00905194,9383,0.00111321,0.00000000,0,0.00000000,23015,23221,492,0.00094301
1717862055.92263699,0.00881045,9387,0.00093428,0.00000000,0,0.00000000,23221,23455,444,0.00090456
1717862056.02281475,0.01013171,9428,0.00098674,0.00000000,0,0.00000000,23455,23587,431,0.00094298
1717862056.12648439,0.00952113,9471,0.00103726,0.00000000,0,0.00000000,23587,23796,434,0.00132135
1717862056.22581649,0.01037923,9481,0.00117749,0.00000000,0,0.00000000,23796,24008,426,0.00087260
1717862056.32601810,0.00906654,9518,0.00088411,0.00000000,0,0.00000000,24008,24196,411,0.00113146
1717862056.42688251,0.01003543,9445,0.00125542,0.00000000,0,0.00000000,24196,24426,546,0.00087761
1717862056.52775645,0.00934919,9396,0.00165491,0.00000000,0,0.00000000,24426,24653,504,0.00087526
1717862056.62795591,0.01154064,9323,0.00102605,0.00000000,0,0.00000000,24653,24859,379,0.00090002
1717862056.73171926,0.00964279,9243,0.00104981,0.00000000,0,0.00000000,24859,24936,402,0.00097650
1717862056.83103848,0.00944440,9278,0.00122916,0.00000000,0,0.00000000,24936,25100,414,0.00163387
1717862056.93122077,0.00927688,9243,0.00107683,0.00000000,0,0.00000000,25100,25331,449,0.00139414
1717862057.03277564,0.00899172,9192,0.00106987,0.00000000,0,0.00000000,25331,25456,357,0.00118166
1717862057.13360691,0.01066113,9191,0.00128426,0.00000000,0,0.00000000,25456,25603,476,0.00098929
1717862057.23381257,0.01253990,9198,0.00199737,0.00000000,0,0.00000000,25603,25592,386,0.00093678
1717862057.33534336,0.00939878,9354,0.00121681,0.00000000,0,0.00000000,25592,25844,455,0.00145930
1717862057.43687320,0.01040568,9258,0.00150407,0.00000000,0,0.00000000,25844,25933,433,0.00092655
1717862057.53708649,0.00810387,9175,0.00100950,0.00000000,0,0.00000000,25933,26105,418,0.00092089
1717862057.63796496,0.00904863,9211,0.00127086,0.00000000,0,0.00000000,26105,26258,425,0.00115718
1717862057.73948431,0.00900247,9154,0.00090075,0.00000000,0,0.00000000,26258,26461,405,0.00096146
1717862057.83967137,0.00914344,9247,0.00146605,0.00000000,0,0.00000000,26461,26665,441,0.00093601
1717862057.94186664,0.01098141,9291,0.00191596,0.00000000,0,0.00000000,26665,26718,624,0.00095009
1717862058.04273963,0.00966945,9195,0.00162971,0.00000000,0,0.00000000,26718,26926,559,0.00106591
1717862058.14635038,0.01142563,9249,0.00143239,0.00000000,0,0.00000000,26926,27224,530,0.00106074
1717862058.24449611,0.00980750,9397,0.00177721,0.00000000,0,0.00000000,27224,27360,553,0.00117498
1717862058.34534645,0.00905759,9436,0.00111202,0.00000000,0,0.00000000,27360,27534,441,0.00098950
1717862058.44555378,0.00984335,9352,0.00126958,0.00000000,0,0.00000000,27534,27702,492,0.00092570
1717862058.54707241,0.01059961,9292,0.00118410,0.00000000,0,0.00000000,27702,27939,432,0.00094410
1717862058.64795518,0.00848232,9397,0.00153098,0.00000000,0,0.00000000,27939,28273,621,0.00097292
1717862058.74814916,0.01005501,9414,0.00151677,0.00000000,0,0.00000000,28273,28637,685,0.00157984
1717862058.84971118,0.00957599,9433,0.00157019,0.00000000,0,0.00000000,28637,28944,627,0.00102402
1717862058.95119238,0.01043588,9248,0.00212821,0.00000000,0,0.00000000,28835,29045,624,0.00097597
1717862059.05813169,0.01397615,9425,0.00256734,0.00000000,0,0.00000000,29045,29335,617,0.00098112
1717862059.15292907,0.01494733,9344,0.00228403,0.00000000,0,0.00000000,29335,29586,575,0.00133494
1717862059.25312495,0.01234857,9416,0.00199657,0.00000000,0,0.00000000,29586,29866,734,0.00102493
1717862059.35402179,0.01343694,9383,0.00260623,0.00000000,0,0.00000000,29866,30153,1076,0.00121628
1717862059.45552468,0.01136012,9265,0.00178529,0.00000000,0,0.00000000,30153,30320,575,0.00115894
1717862059.55710053,0.01525437,9385,0.00236405,0.00000000,0,0.00000000,29990,30187,568,0.00105673
1717862059.65794802,0.01362779,9397,0.00205143,0.00000000,0,0.00000000,30187,30447,571,0.00107666
1717862059.75945258,0.01280166,9476,0.00230033,0.00000000,0,0.00000000,30447,30606,556,0.00105608
1717862059.86032510,0.01199117,9490,0.00271077,0.00000000,0,0.00000000,30606,30833,603,0.00098917
1717862059.96052003,0.01283231,9375,0.00190220,0.00000000,0,0.00000000,30833,31107,564,0.00129496
1717862060.06204605,0.01202131,9339,0.00209423,0.00000000,0,0.00000000,31107,31150,481,0.00110280
1717862060.16226602,0.00962338,9292,0.00115921,0.00000000,0,0.00000000,31150,31407,442,0.00098470
1717862060.26381421,0.00791156,9382,0.00083355,0.00000000,0,0.00000000,31407,31690,426,0.00101029
1717862060.36533093,0.01013998,9319,0.00179623,0.00000000,0,0.00000000,31690,31848,420,0.00112703
1717862060.46616864,0.01128660,9269,0.00127247,0.00000000,0,0.00000000,31848,32096,443,0.00107570
1717862060.56704402,0.01146146,9418,0.00137197,0.00000000,0,0.00000000,32096,32308,423,0.00161081
1717862060.66861153,0.01177539,9369,0.00117792,0.00000000,0,0.00000000,32308,32477,420,0.00132020
1717862060.76879334,0.01107720,9367,0.00123058,0.00000000,0,0.00000000,32477,32620,401,0.00137169
1717862060.87030125,0.01088433,9493,0.00115640,0.00000000,0,0.00000000,32620,32769,412,0.00123677
1717862060.97116756,0.01248895,9143,0.00146804,0.00000000,0,0.00000000,32769,33004,376,0.00165036
1717862061.07138896,0.01540666,9161,0.00191883,0.00000000,0,0.00000000,33004,33076,357,0.00126803
1717862061.17224646,0.01226121,9138,0.00124376,0.00000000,0,0.00000000,33076,33206,352,0.00125234
1717862061.27376962,0.01043400,9056,0.00125368,0.00000000,0,0.00000000,33206,33369,416,0.00131277
1717862061.37396407,0.04012445,9086,0.00094269,0.00000000,0,0.00000000,17608,18136,567,0.00144559
1717862061.47549105,0.00956232,8997,0.00139039,0.00000000,0,0.00000000,18136,18619,573,0.00118494
1717862061.57638860,0.00903397,9144,0.00105379,0.00000000,0,0.00000000,18619,18970,496,0.00141085
1717862061.67657232,0.00822612,9247,0.00085805,0.00000000,0,0.00000000,18970,19278,440,0.00161638
1717862061.77876067,0.00826596,9168,0.00083987,0.00000000,0,0.00000000,19278,19614,470,0.00086030
1717862061.88029909,0.00881238,9212,0.00112056,0.00000000,0,0.00000000,19614,19845,443,0.00113197
1717862061.98050952,0.00822022,9176,0.00102448,0.00000000,0,0.00000000,19845,20065,412,0.00099240
1717862062.08135581,0.00940417,9049,0.00091496,0.00000000,0,0.00000000,20065,20244,359,0.00103261
1717862062.18223667,0.00980281,9117,0.00119066,0.00000000,0,0.00000000,20244,20479,461,0.00094953
1717862062.28308320,0.00913701,9058,0.00116225,0.00000000,0,0.00000000,20479,20696,460,0.00102883
1717862062.38395357,0.00777933,9009,0.00078029,0.00000000,0,0.00000000,20696,20851,359,0.00092193
1717862062.48417258,0.00796387,9151,0.00074918,0.00000000,0,0.00000000,20851,20961,337,0.00151142
1717862062.58569884,0.00772777,9198,0.00072817,0.00000000,0,0.00000000,20961,21111,352,0.00117106
1717862062.68788028,0.00736788,9174,0.00070259,0.00000000,0,0.00000000,21111,21237,314,0.00116197
1717862062.78811479,0.00913478,9063,0.00108568,0.00000000,0,0.00000000,21237,21379,322,0.00103070
1717862062.88961005,0.00879892,9069,0.00081176,0.00000000,0,0.00000000,21379,21516,339,0.00120178
1717862062.99113679,0.00869689,9205,0.00100241,0.00000000,0,0.00000000,21516,21589,309,0.00140204
1717862063.09134197,0.00666576,9216,0.00076580,0.00000000,0,0.00000000,21589,21675,339,0.00108166
1717862063.19290471,0.00988827,9131,0.00112509,0.00000000,0,0.00000000,21675,21820,357,0.00098105
1717862063.29442954,0.00787615,9173,0.00059467,0.00000000,0,0.00000000,21820,21956,294,0.00149751
1717862063.39461732,0.00744023,9173,0.00079860,0.00000000,0,0.00000000,21956,22082,347,0.00103536
1717862063.49548793,0.00774257,9245,0.00062693,0.00000000,0,0.00000000,22082,22215,328,0.00115803
1717862063.59633756,0.00724720,9312,0.00083027,0.00000000,0,0.00000000,22215,22273,347,0.00111292
1717862063.69720054,0.00720185,9284,0.00062210,0.00000000,0,0.00000000,22273,22378,336,0.00128303
1717862063.79806709,0.00708536,9230,0.00072226,0.00000000,0,0.00000000,22378,22490,344,0.00102093
1717862063.89894009,0.00822861,9183,0.00090193,0.00000000,0,0.00000000,22490,22612,343,0.00106750
1717862064.00045967,0.00842201,9260,0.00081472,0.00000000,0,0.00000000,22612,22777,375,0.00167883
1717862064.10199261,0.00865129,9313,0.00065959,0.00000000,0,0.00000000,22777,22832,268,0.00114865
1717862064.20224929,0.00862065,9250,0.00098694,0.00000000,0,0.00000000,22832,22892,372,0.00100834
1717862064.30305719,0.00776377,9186,0.00091376,0.00000000,0,0.00000000,22892,22949,324,0.00109067
1717862064.40396643,0.00822449,9348,0.00081964,0.00000000,0,0.00000000,22949,23076,305,0.00098846
1717862064.50416636,0.00905336,9339,0.00102367,0.00000000,0,0.00000000,23076,23195,366,0.00110820
1717862064.60499287,0.00949638,9380,0.00085656,0.00000000,0,0.00000000,23195,23369,359,0.00094319
1717862064.70657206,0.00885694,9468,0.00096315,0.00000000,0,0.00000000,23369,23479,382,0.00108026
1717862064.80675960,0.00870936,9311,0.00093283,0.00000000,0,0.00000000,23479,23569,338,0.00092733
1717862064.90759683,0.00746350,9356,0.00079208,0.00000000,0,0.00000000,23569,23743,378,0.00089364
1717862065.00979090,0.00814163,9624,0.00072290,0.00000000,0,0.00000000,23743,23824,330,0.00161492
1717862065.10998940,0.00750396,9436,0.00080538,0.00000000,0,0.00000000,23824,23904,344,0.00105406
1717862065.21217942,0.00970654,9445,0.00091910,0.00000000,0,0.00000000,23904,24034,375,0.00124480
1717862065.31374168,0.00777124,9408,0.00077892,0.00000000,0,0.00000000,24034,24238,403,0.00118151
1717862065.41400099,0.00710774,9459,0.00075792,0.00000000,0,0.00000000,24238,24338,349,0.00115616
1717862065.51478457,0.00925399,9467,0.00137245,0.00000000,0,0.00000000,24338,24497,471,0.00137599
1717862065.61631393,0.00967040,9441,0.00113331,0.00000000,0,0.00000000,24497,24633,483,0.00116465
1717862065.71652913,0.00831200,9457,0.00120383,0.00000000,0,0.00000000,24633,24685,385,0.00132735
1717862065.81738019,0.00835902,9436,0.00101890,0.00000000,0,0.00000000,24685,24775,361,0.00095838
1717862065.91828179,0.00795234,9419,0.00078024,0.00000000,0,0.00000000,24775,24926,356,0.00115715
1717862066.01981616,0.00917796,9553,0.00118874,0.00000000,0,0.00000000,24926,24992,364,0.00089641
1717862066.12130952,0.00881165,9603,0.00101804,0.00000000,0,0.00000000,24992,25107,319,0.00102988
1717862066.22150922,0.00951249,9562,0.00084600,0.00000000,0,0.00000000,25107,25186,387,0.00110376
1717862066.32303953,0.00758560,9439,0.00073418,0.00000000,0,0.00000000,25186,25287,341,0.00092751
1717862066.42465639,0.00853031,9469,0.00092385,0.00000000,0,0.00000000,25287,25405,345,0.00092185
1717862066.52477193,0.01026382,9494,0.00084267,0.00000000,0,0.00000000,25405,25611,381,0.00092271
1717862066.62629843,0.00811462,9532,0.00090311,0.00000000,0,0.00000000,25611,25692,376,0.00106953
1717862066.72786832,0.00871132,9488,0.00086935,0.00000000,0,0.00000000,25692,25813,392,0.00127666
1717862066.82803249,0.00788921,9470,0.00075034,0.00000000,0,0.00000000,25813,25929,334,0.00154662
1717862066.92892694,0.00742970,9545,0.00094718,0.00000000,0,0.00000000,25929,26014,390,0.00110114
1717862067.03043628,0.01017001,9595,0.00119122,0.00000000,0,0.00000000,26014,26100,387,0.00113840
1717862067.13133168,0.00909877,9631,0.00094117,0.00000000,0,0.00000000,26100,26194,396,0.00140164
1717862067.23282361,0.00816350,9797,0.00102597,0.00000000,0,0.00000000,26194,26322,448,0.00122845
1717862067.33434725,0.00864945,9633,0.00090698,0.00000000,0,0.00000000,26322,26582,446,0.00129855
1717862067.43523240,0.00940075,9602,0.00217214,0.00000000,0,0.00000000,26582,26672,641,0.00127478
1717862067.53608251,0.01121328,9649,0.00198538,0.00000000,0,0.00000000,26672,26980,602,0.00099015
1717862067.63694930,0.00854569,9610,0.00133291,0.00000000,0,0.00000000,26980,27213,563,0.00116072
1717862067.73847985,0.01049340,9639,0.00215392,0.00000000,0,0.00000000,27213,27295,538,0.00094862
1717862067.84000921,0.01057993,9587,0.00181695,0.00000000,0,0.00000000,27295,27649,685,0.00121834
1717862067.94025755,0.00904291,9577,0.00095129,0.00000000,0,0.00000000,27649,27848,460,0.00100077
1717862068.04109526,0.00747791,9611,0.00081499,0.00000000,0,0.00000000,27848,28057,403,0.00106576
1717862068.14331913,0.00825074,9745,0.00088591,0.00000000,0,0.00000000,28057,28258,420,0.00094841
1717862068.24347138,0.00892158,9664,0.00103374,0.00000000,0,0.00000000,28258,28396,408,0.00092698
1717862068.34570718,0.00824405,9744,0.00103274,0.00000000,0,0.00000000,28396,28557,487,0.00151295
1717862068.44655824,0.01059757,9613,0.00194610,0.00000000,0,0.00000000,28557,28681,470,0.00098849
1717862068.54679132,0.00849967,9614,0.00128024,0.00000000,0,0.00000000,28681,28858,523,0.00098533
1717862068.64827442,0.00959275,9703,0.00181805,0.00000000,0,0.00000000,28858,29006,600,0.00118885
1717862068.74914503,0.00866302,9551,0.00111099,0.00000000,0,0.00000000,29006,29118,469,0.00116223
1717862068.84934187,0.01067992,9561,0.00117832,0.00000000,0,0.00000000,29118,29262,388,0.00140317
1717862068.95020032,0.01015650,9654,0.00137889,0.00000000,0,0.00000000,29262,29376,431,0.00102025
1717862069.05172753,0.01125579,9665,0.00137989,0.00000000,0,0.00000000,29376,29487,421,0.00124815
1717862069.15197897,0.01543127,9778,0.00128652,0.00000000,0,0.00000000,29487,29563,389,0.00121023
1717862069.25346303,0.01075203,9901,0.00153051,0.00000000,0,0.00000000,29563,29701,358,0.00131251
1717862069.35441113,0.00815749,9697,0.00074308,0.00000000,0,0.00000000,29701,29917,369,0.00102748
1717862069.45455527,0.00942114,9663,0.00161373,0.00000000,0,0.00000000,29917,29899,350,0.00113745
1717862069.55541182,0.00867567,9704,0.00105483,0.00000000,0,0.00000000,29899,30103,388,0.00090907
1717862069.65845561,0.00932163,9680,0.00104320,0.00000000,0,0.00000000,30103,30301,437,0.00150009
1717862069.75778866,0.00864576,9683,0.00107789,0.00000000,0,0.00000000,30301,30400,368,0.00115790
1717862069.85933971,0.00926922,9680,0.00119132,0.00000000,0,0.00000000,30400,30411,334,0.00150201
1717862069.96028614,0.00927906,9674,0.00115858,0.00000000,0,0.00000000,30411,30570,369,0.00123946
1717862070.06043100,0.01201364,9706,0.00131490,0.00000000,0,0.00000000,30570,30639,336,0.00155294
1717862070.16260695,0.01002450,9861,0.00139417,0.00000000,0,0.00000000,30639,30762,372,0.00112424
1717862070.26344800,0.01174875,9694,0.00179966,0.00000000,0,0.00000000,30762,30810,365,0.00093099
1717862070.36365056,0.01072627,9649,0.00128235,0.00000000,0,0.00000000,30810,30942,378,0.00096132
1717862070.46454978,0.01053399,9746,0.00118417,0.00000000,0,0.00000000,30942,30989,348,0.00117639
1717862070.56541181,0.01018730,9706,0.00118137,0.00000000,0,0.00000000,30989,31106,355,0.00127160
1717862070.66558409,0.00992834,9638,0.00121174,0.00000000,0,0.00000000,31106,31218,297,0.00093937
1717862070.76650810,0.00895433,9616,0.00074812,0.00000000,0,0.00000000,31218,31335,280,0.00145669
1717862070.86665344,0.00963018,9582,0.00089145,0.00000000,0,0.00000000,31335,31457,304,0.00122169
1717862070.96755099,0.00996181,9721,0.00085531,0.00000000,0,0.00000000,31457,31599,313,0.00102789
1717862071.06908679,0.01103274,9614,0.00119771,0.00000000,0,0.00000000,31599,31739,339,0.00096107
1717862071.16927695,0.00961050,9543,0.00108521,0.00000000,0,0.00000000,31739,31851,387,0.00116652
1717862071.27078032,0.00783948,9480,0.00072292,0.00000000,0,0.00000000,31851,32003,344,0.00101384
1717862071.37230968,0.03298753,9401,0.00084248,0.00000000,0,0.00000000,17443,17976,592,0.00115685
1717862071.47317457,0.00662565,9558,0.00086804,0.00000000,0,0.00000000,17976,18460,582,0.00103160
1717862071.57432842,0.00718383,9580,0.00081414,0.00000000,0,0.00000000,18460,18846,494,0.00139850
1717862071.67496014,0.00749720,9513,0.00073065,0.00000000,0,0.00000000,18846,19142,409,0.00136082
1717862071.77578115,0.00792817,9603,0.00075889,0.00000000,0,0.00000000,19142,19394,388,0.00128729
1717862071.87730360,0.00767494,9548,0.00089609,0.00000000,0,0.00000000,19394,19639,410,0.00128392
1717862071.97883844,0.00816284,9531,0.00097696,0.00000000,0,0.00000000,19639,19878,435,0.00132183
1717862072.07906270,0.00772976,9575,0.00084054,0.00000000,0,0.00000000,19878,20024,358,0.00107313
1717862072.18063903,0.00830979,9527,0.00082488,0.00000000,0,0.00000000,20024,20200,365,0.00117500
